Customer_ID,Total_Spend,Total_Items,Purchase_Frequency,Segment
33215,23451,18,8,High Value
33216,19199,21,7,High Value
33217,5886,6,2,Low Value
33218,13629,12,5,Medium Value
33219,7188,4,2,Low Value
33220,21875,31,8,High Value
33221,11573,24,6,Medium Value
33222,7146,15,4,Low Value
33223,14481,13,3,Medium Value
33224,12894,18,6,Medium Value
33225,10547,16,5,Low Value
33226,11914,11,4,Medium Value
33227,16760,30,9,Medium Value
33228,13471,15,4,Medium Value
33229,7279,17,5,Low Value
33230,19309,34,8,High Value
33231,16385,13,4,Medium Value
33232,5126,6,2,Low Value
33233,17866,23,7,Medium Value
33234,25748,31,9,High Value
33235,6016,7,3,Low Value
33236,9761,11,5,Low Value
33237,11711,11,3,Medium Value
33238,8554,17,4,Low Value
33239,3029,5,1,Low Value
33240,6724,6,2,Low Value
33241,8488,8,3,Low Value
33242,22174,25,7,High Value
33243,13983,18,5,Medium Value
33244,16079,16,5,Medium Value
33245,7693,7,2,Low Value
33246,18054,19,7,High Value
33247,17652,28,8,Medium Value
33248,6083,6,3,Low Value
33249,17137,14,5,Medium Value
33250,16917,21,6,Medium Value
33251,9068,12,5,Low Value
33252,7411,18,5,Low Value
33253,7998,11,4,Low Value
33254,17327,19,6,Medium Value
33255,24932,14,6,High Value
33256,23974,22,9,High Value
33257,6144,11,3,Low Value
33258,9960,9,4,Low Value
33259,19763,19,7,High Value
33260,9994,8,4,Low Value
33261,6752,11,4,Low Value
33262,13826,19,6,Medium Value
33263,20994,15,6,High Value
33264,17679,22,8,Medium Value
33265,17044,28,8,Medium Value
33266,13064,12,4,Medium Value
33267,15255,13,6,Medium Value
33268,22125,35,11,High Value
33269,15410,17,6,Medium Value
33270,20141,24,7,High Value
33271,17365,20,7,Medium Value
33272,13470,8,3,Medium Value
33273,9958,11,3,Low Value
33274,10191,12,4,Low Value
33275,12342,18,5,Medium Value
33276,14363,14,4,Medium Value
33277,6445,18,5,Low Value
33278,10574,14,4,Low Value
33279,12659,10,3,Medium Value
33280,15129,17,5,Medium Value
33281,10707,17,5,Low Value
33282,11286,14,6,Low Value
33283,7752,11,3,Low Value
33284,8722,10,3,Low Value
33285,12493,17,6,Medium Value
33286,17885,24,7,Medium Value
33287,24662,22,9,High Value
33288,12314,13,3,Medium Value
33289,9585,9,4,Low Value
33290,14640,16,6,Medium Value
33291,15384,17,7,Medium Value
33292,16370,13,5,Medium Value
33293,10186,14,3,Low Value
33294,13609,9,4,Medium Value
33295,17691,19,6,Medium Value
33296,10818,9,3,Low Value
33297,14068,10,4,Medium Value
33298,23689,28,8,High Value
33299,3088,13,4,Low Value
33300,4325,6,2,Low Value
33301,17955,24,9,High Value
33302,28415,34,10,High Value
33303,9557,17,5,Low Value
33304,8452,6,3,Low Value
33305,11160,17,5,Low Value
33306,6899,11,4,Low Value
33307,6772,20,5,Low Value
33308,23235,25,7,High Value
33309,6031,9,2,Low Value
33310,13819,13,4,Medium Value
33311,12275,11,3,Medium Value
33312,9046,9,4,Low Value
33313,10092,8,4,Low Value
33314,14564,17,5,Medium Value
33315,17309,20,7,Medium Value
33316,8704,17,6,Low Value
33317,10343,16,5,Low Value
33318,9580,19,5,Low Value
33319,20219,19,7,High Value
33320,21144,13,6,High Value
33321,4522,4,1,Low Value
33322,7058,9,3,Low Value
33323,19251,26,8,High Value
33324,15128,19,6,Medium Value
33325,5819,11,3,Low Value
33326,19964,23,8,High Value
33327,16296,15,4,Medium Value
33328,4064,8,3,Low Value
33329,20238,18,7,High Value
33330,12884,14,6,Medium Value
33331,12203,7,3,Medium Value
33332,2719,3,1,Low Value
33333,10809,9,5,Low Value
33334,20029,13,6,High Value
33335,11719,17,5,Medium Value
33336,11943,21,5,Medium Value
33337,11936,11,4,Medium Value
33338,14476,17,5,Medium Value
33339,24583,24,9,High Value
33340,9731,7,5,Low Value
33341,30931,26,8,High Value
33342,5499,18,5,Low Value
33343,9241,19,5,Low Value
33344,10032,16,4,Low Value
33345,19435,18,7,High Value
33346,18408,29,8,High Value
33347,15179,19,6,Medium Value
33348,8910,10,3,Low Value
33349,7931,4,3,Low Value
33350,4171,8,2,Low Value
33351,19621,27,9,High Value
33352,17581,10,5,Medium Value
33353,15140,24,8,Medium Value
33354,30028,25,9,High Value
33355,4247,8,2,Low Value
33356,10821,14,5,Low Value
33357,12689,15,4,Medium Value
33358,7008,8,3,Low Value
33359,19916,19,6,High Value
33360,15641,12,5,Medium Value
33361,12304,10,3,Medium Value
33362,15918,14,5,Medium Value
33363,14738,15,6,Medium Value
33364,11992,20,6,Medium Value
33365,16114,16,6,Medium Value
33366,9681,14,5,Low Value
33367,8569,9,4,Low Value
33368,2103,2,1,Low Value
33369,16985,15,7,Medium Value
33370,18516,23,7,High Value
33371,13096,19,6,Medium Value
33372,5874,5,3,Low Value
33374,8619,7,3,Low Value
33375,14396,23,6,Medium Value
33376,11656,16,5,Medium Value
33377,6625,6,2,Low Value
33378,16812,17,6,Medium Value
33379,16199,10,5,Medium Value
33380,15098,12,4,Medium Value
33381,16537,22,5,Medium Value
33382,19317,23,6,High Value
33383,19587,27,9,High Value
33384,39988,40,12,High Value
33385,15540,16,5,Medium Value
33386,12860,8,4,Medium Value
33387,35894,36,10,High Value
33388,14329,20,5,Medium Value
33389,17411,38,10,Medium Value
33390,21952,22,7,High Value
33391,33129,24,9,High Value
33392,16775,24,7,Medium Value
33393,215,1,1,Low Value
33394,11171,14,4,Low Value
33395,8624,6,3,Low Value
33396,13082,16,5,Medium Value
33397,14882,14,5,Medium Value
33398,19255,16,7,High Value
33399,24126,18,7,High Value
33400,33614,28,10,High Value
33401,8442,20,5,Low Value
33402,27939,26,8,High Value
33403,4093,8,2,Low Value
33404,6967,8,2,Low Value
33405,15105,21,8,Medium Value
33406,8147,10,4,Low Value
33407,22292,26,7,High Value
33408,19283,19,6,High Value
33409,17466,22,9,Medium Value
33410,10715,6,3,Low Value
33411,705,2,1,Low Value
33412,11900,17,4,Medium Value
33413,6312,10,3,Low Value
33414,11558,10,5,Medium Value
33415,19226,24,8,High Value
33416,15131,15,5,Medium Value
33417,15956,16,5,Medium Value
33418,3869,8,2,Low Value
33419,8137,14,4,Low Value
33420,15316,18,6,Medium Value
33421,7634,8,3,Low Value
33422,5321,9,4,Low Value
33423,14744,13,4,Medium Value
33424,11119,15,4,Low Value
33425,7806,10,3,Low Value
33426,14687,21,7,Medium Value
33427,17782,20,7,Medium Value
33428,15576,17,5,Medium Value
33429,10631,10,4,Low Value
33430,10081,16,5,Low Value
33431,9414,13,3,Low Value
33432,28781,29,8,High Value
33433,8898,5,2,Low Value
33434,16354,22,8,Medium Value
33435,19935,21,6,High Value
33436,13893,16,5,Medium Value
33437,11448,9,3,Medium Value
33438,8545,16,4,Low Value
33439,9299,12,4,Low Value
33440,15439,11,5,Medium Value
33441,9047,9,2,Low Value
33442,12475,17,5,Medium Value
33443,7787,10,2,Low Value
33444,10358,8,3,Low Value
33445,13534,13,4,Medium Value
33446,26907,29,10,High Value
33447,6461,6,2,Low Value
33448,23559,29,8,High Value
33449,15007,13,5,Medium Value
33450,16556,10,4,Medium Value
33451,3951,4,3,Low Value
33452,12676,17,5,Medium Value
33453,17853,13,4,Medium Value
33454,14607,19,6,Medium Value
33455,21096,23,7,High Value
33456,22424,28,9,High Value
33457,13815,12,5,Medium Value
33458,10862,10,5,Low Value
33459,9456,9,3,Low Value
33460,5781,15,4,Low Value
33461,5253,15,4,Low Value
33462,31377,25,7,High Value
33463,17794,16,7,Medium Value
33464,8729,10,4,Low Value
33465,15416,13,6,Medium Value
33466,21217,20,8,High Value
33467,13889,16,6,Medium Value
33468,18174,18,6,High Value
33469,22609,30,9,High Value
33470,6518,15,5,Low Value
33471,26274,22,9,High Value
33472,16951,14,5,Medium Value
33473,23762,32,10,High Value
33474,14847,14,4,Medium Value
33475,9668,13,3,Low Value
33476,15659,25,8,Medium Value
33477,3089,4,1,Low Value
33478,12566,7,4,Medium Value
33479,6495,12,4,Low Value
33480,23623,23,7,High Value
33481,11528,14,4,Medium Value
33482,6712,12,5,Low Value
33483,13208,10,4,Medium Value
33484,5637,10,3,Low Value
33485,32680,33,11,High Value
33486,31917,29,9,High Value
33487,20864,25,7,High Value
33488,18596,13,5,High Value
33489,12677,16,6,Medium Value
33490,12063,11,4,Medium Value
33491,26814,26,8,High Value
33492,11075,14,4,Low Value
33493,36146,31,10,High Value
33494,23124,15,6,High Value
33495,5094,5,2,Low Value
33496,7131,7,3,Low Value
33497,15909,24,6,Medium Value
33498,13392,11,4,Medium Value
33499,17200,13,6,Medium Value
33500,19586,25,7,High Value
33501,20598,18,10,High Value
33502,28872,38,10,High Value
33503,20985,22,7,High Value
33504,6942,6,3,Low Value
33505,4729,11,3,Low Value
33506,8323,12,4,Low Value
33507,13351,16,5,Medium Value
33508,8680,20,5,Low Value
33509,21090,16,6,High Value
33510,8923,7,3,Low Value
33511,22157,19,7,High Value
33512,13442,16,4,Medium Value
33513,18051,15,7,High Value
33514,9053,3,2,Low Value
33515,5509,2,2,Low Value
33516,28505,24,8,High Value
33517,36477,38,11,High Value
33518,12134,12,4,Medium Value
33519,11644,11,4,Medium Value
33520,25459,25,8,High Value
33521,6092,6,3,Low Value
33522,22019,20,6,High Value
33523,7143,6,3,Low Value
33524,20087,23,7,High Value
33525,4385,4,1,Low Value
33526,19789,31,8,High Value
33527,12024,15,7,Medium Value
33528,12835,19,5,Medium Value
33529,16169,12,5,Medium Value
33530,16498,19,7,Medium Value
33531,11219,11,4,Low Value
33532,5142,7,2,Low Value
33533,1599,3,1,Low Value
33534,21675,21,8,High Value
33535,14610,19,7,Medium Value
33536,18563,14,5,High Value
33537,6788,7,4,Low Value
33538,1432,1,1,Low Value
33539,15991,17,5,Medium Value
33540,4460,4,1,Low Value
33541,20631,24,7,High Value
33542,14683,10,4,Medium Value
33543,14874,12,5,Medium Value
33544,9688,9,3,Low Value
33545,9329,5,3,Low Value
33546,16480,21,6,Medium Value
33547,7643,14,3,Low Value
33548,9020,10,4,Low Value
33549,12464,28,9,Medium Value
33550,4145,6,2,Low Value
33551,19590,14,6,High Value
33552,20643,28,7,High Value
33553,14406,14,5,Medium Value
33554,3751,8,2,Low Value
33555,9355,4,3,Low Value
33556,6753,10,4,Low Value
33557,9849,12,4,Low Value
33558,17325,11,6,Medium Value
33559,14907,17,5,Medium Value
33560,9199,11,3,Low Value
33561,8135,11,4,Low Value
33562,34473,35,10,High Value
33563,11612,19,6,Medium Value
33564,14551,17,6,Medium Value
33565,6077,14,3,Low Value
33566,11592,22,6,Medium Value
33567,19300,20,6,High Value
33568,3326,5,2,Low Value
33569,18869,26,7,High Value
33570,12345,16,5,Medium Value
33571,19987,23,7,High Value
33572,17105,17,6,Medium Value
33573,3228,1,1,Low Value
33574,9997,14,5,Low Value
33575,8229,6,2,Low Value
33576,11757,8,3,Medium Value
33577,16960,16,5,Medium Value
33578,16458,15,5,Medium Value
33579,5274,3,2,Low Value
33580,9874,10,3,Low Value
33581,10361,16,4,Low Value
33582,12871,14,4,Medium Value
33583,20114,30,9,High Value
33584,16484,22,5,Medium Value
33585,15314,20,5,Medium Value
33586,23353,19,8,High Value
33587,27754,19,8,High Value
33588,8192,10,3,Low Value
33589,11150,9,6,Low Value
33590,15572,17,6,Medium Value
33591,18712,29,9,High Value
33592,14425,13,5,Medium Value
33593,19352,20,8,High Value
33594,15075,21,6,Medium Value
33595,20781,21,6,High Value
33596,4986,6,2,Low Value
33597,18501,15,6,High Value
33598,11956,19,5,Medium Value
33599,4614,3,2,Low Value
33600,17701,16,5,Medium Value
33601,23664,27,8,High Value
33602,32368,35,11,High Value
33603,13232,22,7,Medium Value
33604,7787,9,3,Low Value
33605,24838,20,8,High Value
33606,25096,26,9,High Value
33607,4413,12,3,Low Value
33608,19597,26,6,High Value
33609,6555,6,3,Low Value
33610,30473,35,12,High Value
33611,2851,5,2,Low Value
33612,16892,19,5,Medium Value
33613,23700,28,10,High Value
33614,22065,30,9,High Value
33615,3105,3,1,Low Value
33616,18419,26,7,High Value
33617,13553,12,4,Medium Value
33618,26853,32,9,High Value
33619,12988,17,5,Medium Value
33620,10744,8,5,Low Value
33621,12244,11,4,Medium Value
33622,26484,31,9,High Value
33623,18020,15,6,High Value
33624,8906,6,3,Low Value
33625,13131,11,5,Medium Value
33626,22735,15,6,High Value
33627,13394,8,3,Medium Value
33628,14149,12,4,Medium Value
33629,8057,9,4,Low Value
33631,27833,17,7,High Value
33632,4791,3,2,Low Value
33633,14914,14,6,Medium Value
33634,21942,21,7,High Value
33635,8222,13,4,Low Value
33636,11255,11,4,Low Value
33637,11002,13,6,Low Value
33638,9950,6,4,Low Value
33639,19094,22,5,High Value
33640,4188,6,2,Low Value
33641,12303,16,5,Medium Value
33642,7522,12,3,Low Value
33643,4277,4,2,Low Value
33644,15487,17,5,Medium Value
33645,18811,22,6,High Value
33646,15119,23,7,Medium Value
33647,10215,15,5,Low Value
33648,11940,11,4,Medium Value
33649,9946,18,5,Low Value
33650,11564,18,5,Medium Value
33651,12138,7,3,Medium Value
33652,8712,20,5,Low Value
33653,6334,8,3,Low Value
33654,4016,4,2,Low Value
33655,13510,15,4,Medium Value
33656,14401,21,8,Medium Value
33657,18479,16,6,High Value
33658,21153,17,6,High Value
33659,11918,7,4,Medium Value
33660,10423,7,3,Low Value
33661,2839,2,1,Low Value
33662,12981,12,4,Medium Value
33663,18649,20,8,High Value
33664,22041,40,12,High Value
33665,6292,10,3,Low Value
33666,17146,25,7,Medium Value
33667,7150,17,5,Low Value
33668,24249,20,7,High Value
33669,26624,24,7,High Value
33670,26929,26,9,High Value
33671,5057,10,4,Low Value
33672,19008,10,6,High Value
33673,11184,14,5,Low Value
33674,10235,17,6,Low Value
33675,9037,14,4,Low Value
33676,8533,16,5,Low Value
33677,11534,19,5,Medium Value
33678,27728,28,9,High Value
33679,4922,6,2,Low Value
33680,15370,15,5,Medium Value
33681,4276,8,3,Low Value
33682,23588,24,8,High Value
33683,18444,9,6,High Value
33684,29270,22,8,High Value
33685,14409,20,5,Medium Value
33686,7669,11,4,Low Value
33687,10481,23,6,Low Value
33688,34322,38,12,High Value
33689,33676,28,8,High Value
33690,13836,13,5,Medium Value
33691,21683,25,7,High Value
33692,10704,4,3,Low Value
33693,5241,8,2,Low Value
33694,11573,12,4,Medium Value
33695,13352,19,5,Medium Value
33696,7014,6,2,Low Value
33697,7855,10,3,Low Value
33698,10006,9,3,Low Value
33699,6561,3,3,Low Value
33700,11923,13,4,Medium Value
33701,13068,19,5,Medium Value
33702,21520,23,7,High Value
33703,25630,21,8,High Value
33704,12853,12,5,Medium Value
33705,8233,5,3,Low Value
33706,34831,38,11,High Value
33707,14724,20,5,Medium Value
33708,10478,9,4,Low Value
33709,22510,26,8,High Value
33710,7212,11,3,Low Value
33711,20586,19,7,High Value
33712,26845,16,7,High Value
33713,19805,26,7,High Value
33714,13858,20,5,Medium Value
33715,11146,12,4,Low Value
33718,14058,14,4,Medium Value
33719,31266,22,8,High Value
33720,16158,15,7,Medium Value
33721,9601,14,4,Low Value
33722,8422,8,3,Low Value
33723,11421,16,7,Medium Value
33724,4949,2,1,Low Value
33725,26698,32,9,High Value
33726,4048,2,1,Low Value
33727,11138,16,4,Low Value
33728,30710,33,12,High Value
33729,10218,8,3,Low Value
33730,19470,13,6,High Value
33731,23916,31,10,High Value
33732,19894,25,7,High Value
33733,4249,11,3,Low Value
33734,10719,10,4,Low Value
33735,8996,7,3,Low Value
33737,18363,18,6,High Value
33738,4866,4,1,Low Value
33739,13042,22,5,Medium Value
33740,12723,14,5,Medium Value
33741,29043,25,10,High Value
33742,10519,7,4,Low Value
33743,4693,6,3,Low Value
33744,14029,27,7,Medium Value
33745,22878,18,7,High Value
33746,14446,17,6,Medium Value
33747,5370,12,5,Low Value
33748,24594,16,7,High Value
33749,18451,12,6,High Value
33750,14688,19,5,Medium Value
33751,16373,16,6,Medium Value
33752,6279,6,2,Low Value
33753,22609,23,8,High Value
33754,14603,15,5,Medium Value
33755,5899,12,3,Low Value
33756,15459,22,8,Medium Value
33757,14576,21,6,Medium Value
33758,15658,15,6,Medium Value
33759,12965,12,4,Medium Value
33760,11230,12,4,Low Value
33761,33742,36,9,High Value
33762,21784,20,7,High Value
33763,1631,3,1,Low Value
33764,14606,24,8,Medium Value
33765,14441,17,7,Medium Value
33766,8566,11,3,Low Value
33767,35559,34,11,High Value
33768,24339,17,6,High Value
33769,7996,2,2,Low Value
33770,4561,8,3,Low Value
33771,10081,12,4,Low Value
33772,3400,8,4,Low Value
33773,15095,8,6,Medium Value
33774,18830,24,7,High Value
33775,8804,7,3,Low Value
33776,8217,6,3,Low Value
33777,26772,24,10,High Value
33778,12874,17,4,Medium Value
33779,17420,19,6,Medium Value
33780,16380,17,7,Medium Value
33781,15221,11,4,Medium Value
33782,3591,8,2,Low Value
33783,7987,9,4,Low Value
33784,11802,13,4,Medium Value
33785,31410,27,12,High Value
33786,19539,14,5,High Value
33787,16714,23,6,Medium Value
33788,7210,9,3,Low Value
33789,9927,13,4,Low Value
33790,10102,16,6,Low Value
33791,8376,10,3,Low Value
33792,20741,24,9,High Value
33793,33125,42,10,High Value
33794,22976,22,9,High Value
33795,10888,11,5,Low Value
33796,21342,24,7,High Value
33797,15929,16,6,Medium Value
33798,16720,15,6,Medium Value
33799,31968,43,13,High Value
33800,16359,22,5,Medium Value
33801,16984,15,5,Medium Value
33802,26936,20,8,High Value
33803,16488,16,6,Medium Value
33804,20854,14,5,High Value
33805,9713,9,4,Low Value
33806,19686,14,6,High Value
33807,3664,1,1,Low Value
33808,9805,12,5,Low Value
33809,16483,16,6,Medium Value
33810,20605,35,9,High Value
33811,13291,17,4,Medium Value
33812,11931,12,5,Medium Value
33813,19618,21,8,High Value
33814,12535,16,5,Medium Value
33815,13318,7,4,Medium Value
33816,9648,14,4,Low Value
33817,19777,25,8,High Value
33818,7861,21,6,Low Value
33819,10372,13,4,Low Value
33820,13254,19,6,Medium Value
33821,9904,19,5,Low Value
33822,26127,18,7,High Value
33823,14057,12,5,Medium Value
33825,19271,16,6,High Value
33826,14892,15,5,Medium Value
33827,13394,8,4,Medium Value
33828,11052,28,7,Low Value
33829,11023,24,7,Low Value
33830,13769,18,6,Medium Value
33831,7507,6,2,Low Value
33832,7895,16,4,Low Value
33833,7483,15,4,Low Value
33834,4954,13,3,Low Value
33835,6730,9,3,Low Value
33836,12909,16,5,Medium Value
33837,10370,10,3,Low Value
33838,7962,7,3,Low Value
33839,2747,5,2,Low Value
33840,17541,11,5,Medium Value
33841,16679,6,4,Medium Value
33842,26214,16,6,High Value
33843,8785,16,4,Low Value
33844,9888,5,3,Low Value
33845,15096,14,5,Medium Value
33846,9548,14,4,Low Value
33847,7705,16,4,Low Value
33848,17219,21,7,Medium Value
33849,5237,8,3,Low Value
33850,9250,19,5,Low Value
33851,13480,8,4,Medium Value
33852,6611,12,3,Low Value
33853,15546,19,6,Medium Value
33854,13623,16,4,Medium Value
33855,21251,21,7,High Value
33856,5739,6,3,Low Value
33857,22576,22,8,High Value
33858,7099,7,4,Low Value
33859,19151,11,7,High Value
33860,22915,26,9,High Value
33861,12105,11,3,Medium Value
33862,10082,11,5,Low Value
33863,13028,5,3,Medium Value
33864,23232,16,7,High Value
33865,26785,28,8,High Value
33866,21979,26,7,High Value
33867,18887,25,7,High Value
33868,22987,17,7,High Value
33869,9563,12,4,Low Value
33870,23535,29,10,High Value
33871,13170,14,5,Medium Value
33872,11051,7,3,Low Value
33873,11382,15,4,Medium Value
33874,18209,19,7,High Value
33875,9062,8,3,Low Value
33876,24130,30,9,High Value
33877,7911,4,3,Low Value
33878,29684,24,10,High Value
33879,24965,15,7,High Value
33880,10105,15,4,Low Value
33881,2350,4,2,Low Value
33882,22764,14,6,High Value
33883,10316,7,3,Low Value
33884,6936,10,3,Low Value
33885,17330,19,5,Medium Value
33886,364,5,1,Low Value
33887,7799,5,3,Low Value
33888,19408,22,7,High Value
33889,8449,11,4,Low Value
33890,11129,6,3,Low Value
33891,22590,30,7,High Value
33892,17313,22,7,Medium Value
33893,19031,8,6,High Value
33894,11237,18,5,Low Value
33895,8811,20,7,Low Value
33896,23777,23,8,High Value
33897,16284,18,6,Medium Value
33898,18988,21,5,High Value
33899,8359,11,3,Low Value
33900,2071,4,1,Low Value
33901,1560,1,1,Low Value
33902,13639,19,5,Medium Value
33903,21541,28,9,High Value
33904,11774,10,4,Medium Value
33905,9521,9,3,Low Value
33906,13274,10,5,Medium Value
33907,12221,11,4,Medium Value
33908,11059,9,4,Low Value
33909,9605,13,4,Low Value
33910,13342,20,6,Medium Value
33911,19331,22,7,High Value
33912,14426,14,5,Medium Value
33913,541,1,1,Low Value
33914,18181,19,6,High Value
